D:\Desktop\Data\IMG\center_2020_03_18_17_00_22_868.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_22_868.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_22_868.jpg,0,1,0,30.19031
D:\Desktop\Data\IMG\center_2020_03_18_17_00_22_937.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_22_937.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_22_937.jpg,-0.05,1,0,30.18977
D:\Desktop\Data\IMG\center_2020_03_18_17_00_23_008.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_23_008.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_23_008.jpg,-0.25,1,0,30.17479
D:\Desktop\Data\IMG\center_2020_03_18_17_00_23_077.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_23_077.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_23_077.jpg,0,1,0,30.19068
D:\Desktop\Data\IMG\center_2020_03_18_17_00_23_147.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_23_147.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_23_147.jpg,0,1,0,30.19011
D:\Desktop\Data\IMG\center_2020_03_18_17_00_23_214.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_23_214.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_23_214.jpg,0,1,0,30.1902
D:\Desktop\Data\IMG\center_2020_03_18_17_00_23_285.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_23_285.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_23_285.jpg,0,1,0,30.1903
D:\Desktop\Data\IMG\center_2020_03_18_17_00_23_357.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_23_357.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_23_357.jpg,0,1,0,30.19031
D:\Desktop\Data\IMG\center_2020_03_18_17_00_23_429.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_23_429.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_23_429.jpg,0,1,0,30.19029
D:\Desktop\Data\IMG\center_2020_03_18_17_00_23_500.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_23_500.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_23_500.jpg,-0.15,1,0,30.18443
D:\Desktop\Data\IMG\center_2020_03_18_17_00_23_568.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_23_568.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_23_568.jpg,-0.3,1,0,30.16936
D:\Desktop\Data\IMG\center_2020_03_18_17_00_23_638.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_23_638.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_23_638.jpg,0,1,0,30.19011
D:\Desktop\Data\IMG\center_2020_03_18_17_00_23_707.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_23_707.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_23_707.jpg,0,1,0,30.18988
D:\Desktop\Data\IMG\center_2020_03_18_17_00_23_776.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_23_776.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_23_776.jpg,0,1,0,30.19011
D:\Desktop\Data\IMG\center_2020_03_18_17_00_23_846.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_23_846.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_23_846.jpg,0,1,0,30.19029
D:\Desktop\Data\IMG\center_2020_03_18_17_00_23_918.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_23_918.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_23_918.jpg,0,1,0,30.19029
D:\Desktop\Data\IMG\center_2020_03_18_17_00_23_985.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_23_985.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_23_985.jpg,-0.05,1,0,30.18978
D:\Desktop\Data\IMG\center_2020_03_18_17_00_24_052.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_24_052.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_24_052.jpg,-0.2,1,0,30.18015
D:\Desktop\Data\IMG\center_2020_03_18_17_00_24_121.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_24_121.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_24_121.jpg,-0.4,1,0,30.15775
D:\Desktop\Data\IMG\center_2020_03_18_17_00_24_190.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_24_190.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_24_190.jpg,0,1,0,30.18749
D:\Desktop\Data\IMG\center_2020_03_18_17_00_24_263.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_24_263.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_24_263.jpg,0,1,0,30.18985
D:\Desktop\Data\IMG\center_2020_03_18_17_00_24_329.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_24_329.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_24_329.jpg,0,1,0,30.1902
D:\Desktop\Data\IMG\center_2020_03_18_17_00_24_397.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_24_397.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_24_397.jpg,0,1,0,30.19028
D:\Desktop\Data\IMG\center_2020_03_18_17_00_24_464.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_24_464.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_24_464.jpg,0,1,0,30.19028
D:\Desktop\Data\IMG\center_2020_03_18_17_00_24_534.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_24_534.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_24_534.jpg,0,1,0,30.19029
D:\Desktop\Data\IMG\center_2020_03_18_17_00_24_603.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_24_603.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_24_603.jpg,0,1,0,30.19032
D:\Desktop\Data\IMG\center_2020_03_18_17_00_24_672.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_24_672.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_24_672.jpg,0,1,0,30.1903
D:\Desktop\Data\IMG\center_2020_03_18_17_00_24_743.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_24_743.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_24_743.jpg,0,1,0,30.19029
D:\Desktop\Data\IMG\center_2020_03_18_17_00_24_816.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_24_816.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_24_816.jpg,-0.05,1,0,30.18946
D:\Desktop\Data\IMG\center_2020_03_18_17_00_24_884.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_24_884.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_24_884.jpg,-0.25,1,0,30.17471
D:\Desktop\Data\IMG\center_2020_03_18_17_00_24_953.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_24_953.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_24_953.jpg,0,1,0,30.18302
D:\Desktop\Data\IMG\center_2020_03_18_17_00_25_021.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_25_021.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_25_021.jpg,0,1,0,30.18952
D:\Desktop\Data\IMG\center_2020_03_18_17_00_25_091.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_25_091.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_25_091.jpg,0,1,0,30.19008
D:\Desktop\Data\IMG\center_2020_03_18_17_00_25_160.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_25_160.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_25_160.jpg,-0.05,1,0,30.19001
D:\Desktop\Data\IMG\center_2020_03_18_17_00_25_229.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_25_229.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_25_229.jpg,-0.2,1,0,30.18122
D:\Desktop\Data\IMG\center_2020_03_18_17_00_25_299.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_25_299.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_25_299.jpg,0,1,0,30.18346
D:\Desktop\Data\IMG\center_2020_03_18_17_00_25_367.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_25_367.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_25_367.jpg,0,1,0,30.18949
D:\Desktop\Data\IMG\center_2020_03_18_17_00_25_437.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_25_437.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_25_437.jpg,0,1,0,30.18977
D:\Desktop\Data\IMG\center_2020_03_18_17_00_25_505.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_25_505.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_25_505.jpg,0,1,0,30.1902
D:\Desktop\Data\IMG\center_2020_03_18_17_00_25_573.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_25_573.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_25_573.jpg,-0.15,1,0,30.18548
D:\Desktop\Data\IMG\center_2020_03_18_17_00_25_642.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_25_642.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_25_642.jpg,-0.35,1,0,30.16468
D:\Desktop\Data\IMG\center_2020_03_18_17_00_25_710.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_25_710.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_25_710.jpg,-0.5000001,1,0,30.14631
D:\Desktop\Data\IMG\center_2020_03_18_17_00_25_780.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_25_780.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_25_780.jpg,0,1,0,30.18754
D:\Desktop\Data\IMG\center_2020_03_18_17_00_25_850.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_25_850.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_25_850.jpg,0,1,0,30.18946
D:\Desktop\Data\IMG\center_2020_03_18_17_00_25_917.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_25_917.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_25_917.jpg,0,1,0,30.19008
D:\Desktop\Data\IMG\center_2020_03_18_17_00_25_986.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_25_986.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_25_986.jpg,0,1,0,30.19012
D:\Desktop\Data\IMG\center_2020_03_18_17_00_26_054.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_26_054.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_26_054.jpg,0,1,0,30.19028
D:\Desktop\Data\IMG\center_2020_03_18_17_00_26_123.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_26_123.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_26_123.jpg,-0.05,1,0,30.1898
D:\Desktop\Data\IMG\center_2020_03_18_17_00_26_189.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_26_189.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_26_189.jpg,-0.2,1,0,30.18019
D:\Desktop\Data\IMG\center_2020_03_18_17_00_26_258.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_26_258.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_26_258.jpg,-0.35,1,0,30.1638
D:\Desktop\Data\IMG\center_2020_03_18_17_00_26_325.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_26_325.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_26_325.jpg,-0.5500001,1,0,30.13945
D:\Desktop\Data\IMG\center_2020_03_18_17_00_26_393.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_26_393.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_26_393.jpg,-0.7,1,0,30.12116
D:\Desktop\Data\IMG\center_2020_03_18_17_00_26_460.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_26_460.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_26_460.jpg,0,1,0,30.17579
D:\Desktop\Data\IMG\center_2020_03_18_17_00_26_527.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_26_527.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_26_527.jpg,0,1,0,30.18633
D:\Desktop\Data\IMG\center_2020_03_18_17_00_26_595.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_26_595.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_26_595.jpg,0,1,0,30.18917
D:\Desktop\Data\IMG\center_2020_03_18_17_00_26_663.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_26_663.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_26_663.jpg,0,1,0,30.19003
D:\Desktop\Data\IMG\center_2020_03_18_17_00_26_734.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_26_734.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_26_734.jpg,0,1,0,30.19027
D:\Desktop\Data\IMG\center_2020_03_18_17_00_26_805.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_26_805.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_26_805.jpg,0,1,0,30.19034
D:\Desktop\Data\IMG\center_2020_03_18_17_00_26_875.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_26_875.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_26_875.jpg,-0.05,1,0,30.18978
D:\Desktop\Data\IMG\center_2020_03_18_17_00_26_946.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_26_946.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_26_946.jpg,-0.25,1,0,30.17476
D:\Desktop\Data\IMG\center_2020_03_18_17_00_27_015.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_27_015.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_27_015.jpg,-0.4,1,0,30.15766
D:\Desktop\Data\IMG\center_2020_03_18_17_00_27_087.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_27_087.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_27_087.jpg,-0.6000001,1,0,30.13326
D:\Desktop\Data\IMG\center_2020_03_18_17_00_27_158.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_27_158.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_27_158.jpg,-0.7500002,1,0,30.11416
D:\Desktop\Data\IMG\center_2020_03_18_17_00_27_227.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_27_227.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_27_227.jpg,0,1,0,30.18221
D:\Desktop\Data\IMG\center_2020_03_18_17_00_27_294.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_27_294.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_27_294.jpg,0,1,0,30.18728
D:\Desktop\Data\IMG\center_2020_03_18_17_00_27_360.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_27_360.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_27_360.jpg,0,1,0,30.1895
D:\Desktop\Data\IMG\center_2020_03_18_17_00_27_429.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_27_429.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_27_429.jpg,0,1,0,30.18861
D:\Desktop\Data\IMG\center_2020_03_18_17_00_27_499.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_27_499.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_27_499.jpg,0,1,0,30.1909
D:\Desktop\Data\IMG\center_2020_03_18_17_00_27_567.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_27_567.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_27_567.jpg,0,1,0,30.19047
D:\Desktop\Data\IMG\center_2020_03_18_17_00_27_636.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_27_636.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_27_636.jpg,0,1,0,30.19034
D:\Desktop\Data\IMG\center_2020_03_18_17_00_27_706.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_27_706.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_27_706.jpg,0,1,0,30.19222
D:\Desktop\Data\IMG\center_2020_03_18_17_00_27_775.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_27_775.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_27_775.jpg,-0.15,1,0,30.18386
D:\Desktop\Data\IMG\center_2020_03_18_17_00_27_846.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_27_846.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_27_846.jpg,-0.35,1,0,30.16323
D:\Desktop\Data\IMG\center_2020_03_18_17_00_27_914.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_27_914.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_27_914.jpg,-0.5000001,1,0,30.14513
D:\Desktop\Data\IMG\center_2020_03_18_17_00_27_982.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_27_982.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_27_982.jpg,-0.7,1,0,30.12094
D:\Desktop\Data\IMG\center_2020_03_18_17_00_28_051.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_28_051.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_28_051.jpg,0,1,0,30.17466
D:\Desktop\Data\IMG\center_2020_03_18_17_00_28_120.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_28_120.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_28_120.jpg,0,1,0,30.18671
D:\Desktop\Data\IMG\center_2020_03_18_17_00_28_190.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_28_190.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_28_190.jpg,0,1,0,30.18974
D:\Desktop\Data\IMG\center_2020_03_18_17_00_28_261.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_28_261.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_28_261.jpg,0,1,0,30.19029
D:\Desktop\Data\IMG\center_2020_03_18_17_00_28_328.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_28_328.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_28_328.jpg,-0.15,1,0,30.18619
D:\Desktop\Data\IMG\center_2020_03_18_17_00_28_397.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_28_397.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_28_397.jpg,-0.3,1,0,30.17136
D:\Desktop\Data\IMG\center_2020_03_18_17_00_28_468.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_28_468.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_28_468.jpg,-0.5000001,1,0,30.14681
D:\Desktop\Data\IMG\center_2020_03_18_17_00_28_535.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_28_535.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_28_535.jpg,-0.6500001,1,0,30.12776
D:\Desktop\Data\IMG\center_2020_03_18_17_00_28_606.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_28_606.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_28_606.jpg,0,1,0,30.16463
D:\Desktop\Data\IMG\center_2020_03_18_17_00_28_676.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_28_676.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_28_676.jpg,0,1,0,30.17954
D:\Desktop\Data\IMG\center_2020_03_18_17_00_28_745.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_28_745.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_28_745.jpg,0,1,0,30.18836
D:\Desktop\Data\IMG\center_2020_03_18_17_00_28_812.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_28_812.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_28_812.jpg,0,1,0,30.18983
D:\Desktop\Data\IMG\center_2020_03_18_17_00_28_884.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_28_884.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_28_884.jpg,0,1,0,30.19022
D:\Desktop\Data\IMG\center_2020_03_18_17_00_28_953.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_28_953.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_28_953.jpg,0,1,0,30.1903
D:\Desktop\Data\IMG\center_2020_03_18_17_00_29_022.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_29_022.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_29_022.jpg,0,1,0,30.19028
D:\Desktop\Data\IMG\center_2020_03_18_17_00_29_089.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_29_089.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_29_089.jpg,0,1,0,30.19025
D:\Desktop\Data\IMG\center_2020_03_18_17_00_29_160.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_29_160.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_29_160.jpg,-0.2,1,0,30.17994
D:\Desktop\Data\IMG\center_2020_03_18_17_00_29_231.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_29_231.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_29_231.jpg,-0.35,1,0,30.16358
D:\Desktop\Data\IMG\center_2020_03_18_17_00_29_298.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_29_298.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_29_298.jpg,-0.5000001,1,0,30.14543
D:\Desktop\Data\IMG\center_2020_03_18_17_00_29_366.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_29_366.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_29_366.jpg,0,1,0,30.18777
D:\Desktop\Data\IMG\center_2020_03_18_17_00_29_435.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_29_435.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_29_435.jpg,0,1,0,30.18947
D:\Desktop\Data\IMG\center_2020_03_18_17_00_29_506.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_29_506.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_29_506.jpg,0,1,0,30.19019
D:\Desktop\Data\IMG\center_2020_03_18_17_00_29_580.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_29_580.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_29_580.jpg,0,1,0,30.1903
D:\Desktop\Data\IMG\center_2020_03_18_17_00_29_650.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_29_650.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_29_650.jpg,-0.15,1,0,30.18523
D:\Desktop\Data\IMG\center_2020_03_18_17_00_29_718.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_29_718.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_29_718.jpg,-0.3,1,0,30.17031
D:\Desktop\Data\IMG\center_2020_03_18_17_00_29_785.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_29_785.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_29_785.jpg,-0.5000001,1,0,30.14614
D:\Desktop\Data\IMG\center_2020_03_18_17_00_29_857.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_29_857.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_29_857.jpg,0,1,0,30.18355
D:\Desktop\Data\IMG\center_2020_03_18_17_00_29_931.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_29_931.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_29_931.jpg,0,1,0,30.18867
D:\Desktop\Data\IMG\center_2020_03_18_17_00_30_002.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_30_002.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_30_002.jpg,0,1,0,30.19064
D:\Desktop\Data\IMG\center_2020_03_18_17_00_30_073.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_30_073.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_30_073.jpg,0,1,0,30.19028
D:\Desktop\Data\IMG\center_2020_03_18_17_00_30_142.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_30_142.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_30_142.jpg,0,1,0,30.1903
D:\Desktop\Data\IMG\center_2020_03_18_17_00_30_208.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_30_208.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_30_208.jpg,0,1,0,30.19031
D:\Desktop\Data\IMG\center_2020_03_18_17_00_30_279.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_30_279.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_30_279.jpg,-0.2,1,0,30.18034
D:\Desktop\Data\IMG\center_2020_03_18_17_00_30_350.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_30_350.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_30_350.jpg,0,1,0,30.18489
D:\Desktop\Data\IMG\center_2020_03_18_17_00_30_421.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_30_421.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_30_421.jpg,0,1,0,30.18986
D:\Desktop\Data\IMG\center_2020_03_18_17_00_30_492.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_30_492.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_30_492.jpg,0,1,0,30.19022
D:\Desktop\Data\IMG\center_2020_03_18_17_00_30_564.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_30_564.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_30_564.jpg,0,1,0,30.18989
D:\Desktop\Data\IMG\center_2020_03_18_17_00_30_631.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_30_631.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_30_631.jpg,0,1,0,30.19032
D:\Desktop\Data\IMG\center_2020_03_18_17_00_30_698.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_30_698.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_30_698.jpg,0,1,0,30.19032
D:\Desktop\Data\IMG\center_2020_03_18_17_00_30_766.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_30_766.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_30_766.jpg,-0.05,1,0,30.19017
D:\Desktop\Data\IMG\center_2020_03_18_17_00_30_837.jpg,D:\Desktop\Data\IMG\left_2020_03_18_17_00_30_837.jpg,D:\Desktop\Data\IMG\right_2020_03_18_17_00_30_837.jpg,-0.2,1,0,30.18004
